2017-08-25 08:16,Eve Energy 556E,1
2017-08-25 08:19,Eve Room 4A04,1
2017-08-25 08:20,PLAYBULB,1
2017-08-25 08:22,Instant Pot Smart,1
2017-08-25 08:23,Eve Motion 31A7,1
2017-08-25 08:25,Eve Weather 943D,1
2017-08-25 08:25,Eve Motion 31A7,1
2017-08-25 08:26,Eve Energy 556E,1
2017-08-25 08:26,Instant Pot Smart,1
2017-08-25 08:26,Gunbox,1
2017-08-25 08:27,Eve Motion 31A7,1
2017-08-25 08:27,Eve Room 4A04,1
2017-08-25 08:28,Eve Weather 943D,1
2017-08-25 08:29,PLAYBULB,1
2017-08-25 08:29,Eve Motion 31A7,1
2017-08-25 08:44,Eve Motion 31A7,1
2017-08-25 08:45,00000b67,1
2017-08-25 08:45,BLELock,1
2017-08-25 08:46,BLELock,1
2017-08-25 08:46,Eve Door 91B3,1
2017-08-25 10:00,Eve Energy 556E,1
2017-08-25 10:00,Eve Weather 943D,1
2017-08-25 10:00,Eve Motion 31A7,1
2017-08-25 10:00,Eve Door 91B3,1
2017-08-25 10:15,Eve Weather 943D,1
2017-08-25 10:38,Eve Room 4A04,1
2017-08-25 12:03,Surge,1
2017-08-25 12:12,Surge,1
2017-08-25 12:26,Instant Pot Smart,1
2017-08-25 12:31,Eve Energy 556E,1
2017-08-25 13:23,Eve Door 91B3,1
2017-08-25 13:24,Eve Door 91B3,1
2017-08-25 13:25,Eve Door 91B3,1
2017-08-25 13:26,Eve Door 91B3,1
2017-08-25 13:27,Eve Door 91B3,1
2017-08-25 13:28,Eve Door 91B3,1
2017-08-25 13:29,Eve Door 91B3,1
2017-08-25 13:30,Eve Door 91B3,1
2017-08-25 13:35,Eve Door 91B3,1
2017-08-25 13:36,Eve Door 91B3,1
2017-08-25 15:32,Eve Door 91B3,1
2017-08-25 15:41,Flex 2,1
2017-08-25 15:42,BLELock,1
2017-08-25 19:34,Eve Energy 556E,1
2017-08-25 19:35,Eve Energy 556E,1
2017-08-25 19:37,Eve Motion 31A7,1
2017-08-25 19:38,PLAYBULB,1
2017-08-25 19:39,Eve Motion 31A7,1
2017-08-25 19:40,Gunbox,1
2017-08-25 19:41,Eve Motion 31A7,1
2017-08-25 19:41,Eve Weather 943D,1
2017-08-25 19:43,Instant Pot Smart,1
2017-08-25 19:43,Eve Motion 31A7,1
2017-08-25 19:46,Eve Room 4A04,1
2017-08-25 19:51,Gunbox,1
2017-08-25 19:52,Eve Room 4A04,1
2017-08-25 19:54,Eve Energy 556E,1
2017-08-25 19:54,PLAYBULB,1
2017-08-25 19:55,Instant Pot Smart,1
2017-08-25 19:57,Eve Motion 31A7,1
2017-08-25 19:57,Eve Weather 943D,1
