2017-08-25 08:11,Switch3,1
2017-08-25 08:12,Motion,1
2017-08-25 08:14,Switch2,1
2017-08-25 08:15,Switch4,1
2017-08-25 08:17,Insight,1
2017-08-25 08:18,NetCam,1
2017-08-25 08:21,Mini,1
2017-08-25 08:24,Switch1,1
2017-08-25 08:26,Switch4,1
2017-08-25 08:26,Switch2,1
2017-08-25 08:27,Mini,1
2017-08-25 08:27,Switch3,1
2017-08-25 08:28,Motion,1
2017-08-25 08:28,Switch1,1
2017-08-25 08:28,NetCam,1
2017-08-25 08:29,Insight,1
2017-08-25 09:45,NetCam,1
2017-08-25 09:55,NetCam,1
2017-08-25 19:31,NetCam,1
2017-08-25 19:36,Mini,1
2017-08-25 19:39,Switch2,1
2017-08-25 19:42,NetCam,1
2017-08-25 19:43,NetCam,1
2017-08-25 19:44,Insight,1
2017-08-25 19:45,Switch3,1
2017-08-25 19:47,Switch1,1
2017-08-25 19:48,Switch4,1
2017-08-25 19:49,NetCam,1
2017-08-25 19:51,Insight,1
2017-08-25 19:51,NetCam,1
2017-08-25 19:52,Switch2,1
2017-08-25 19:52,Mini,1
2017-08-25 19:52,NetCam,1
2017-08-25 19:55,Switch1,1
2017-08-25 19:55,Switch3,1
2017-08-25 19:55,Switch4,1
2017-08-25 19:56,NetCam,1
