2017-08-26 09:49,Switch3,1
2017-08-26 09:50,Insight,1
2017-08-26 09:53,Switch4,1
2017-08-26 09:55,Switch1,1
2017-08-26 09:56,NetCam,1
2017-08-26 10:00,Motion,1
2017-08-26 10:01,NetCam,1
2017-08-26 10:05,Insight,1
2017-08-26 10:05,Switch3,1
2017-08-26 10:06,Mini,1
2017-08-26 10:06,Motion,1
2017-08-26 10:06,Switch4,1
2017-08-26 13:47,NetCam,1
2017-08-26 15:31,Motion,1
2017-08-26 17:40,Switch3,1
2017-08-26 17:43,Motion,1
2017-08-26 17:45,Switch4,1
2017-08-26 17:46,Mini,1
2017-08-26 17:50,NetCam,1
2017-08-26 17:51,Switch2,1
2017-08-26 17:52,Switch1,1
2017-08-26 17:54,NetCam,1
2017-08-26 17:55,Insight,1
2017-08-26 17:55,Mini,1
2017-08-26 17:55,Switch2,1
2017-08-26 17:55,Switch4,1
2017-08-26 17:56,Switch1,1
2017-08-26 17:56,Switch3,1
2017-08-26 17:57,Motion,1
