2017-12-23 09:52,Switch1,1
2017-12-23 09:53,Switch2,1
2017-12-23 09:54,Mini,1
2017-12-23 09:55,Insight,1
2017-12-23 09:56,Motion,1
2017-12-23 09:57,Switch3,1
2017-12-23 09:58,Switch4,1
2017-12-23 09:59,NetCam,1
2017-12-23 10:01,Switch2,1
2017-12-23 10:01,Mini,1
2017-12-23 10:02,Motion,1
2017-12-23 10:02,Switch3,1
2017-12-23 10:02,Switch1,1
2017-12-23 10:02,Insight,1
2017-12-23 10:02,Switch4,1
2017-12-23 10:03,NetCam,1
2017-12-23 10:04,NetCam,1
2017-12-23 12:15,NetCam,1
2017-12-23 18:32,Switch3,1
2017-12-23 18:33,Switch4,1
2017-12-23 18:35,Insight,1
2017-12-23 18:36,NetCam,1
2017-12-23 18:37,Switch1,1
2017-12-23 18:38,Switch2,1
2017-12-23 18:39,Motion,1
2017-12-23 18:41,Switch4,1
2017-12-23 18:42,Insight,1
2017-12-23 18:42,Switch3,1
2017-12-23 18:42,Switch2,1
2017-12-23 18:43,NetCam,1
2017-12-23 18:44,Motion,1
2017-12-23 18:44,Switch1,1
